MD5,pdfsize,metadata size,pages,xref length,title characters,isEncrypted,embedded files,images,contains text,header,obj,endobj,stream,endstream,xref,trailer,startxref,pageno,Encrypt,ObjStm,JS,JavaScript,AA,OpenAction,AcroForm,JBIG2Decode,RichMedia,Launch,EmbeddedFile,XFA,URI,Colors,JS_Obfuscated,JavaScript_Obfuscated,AA_Obfuscated,OpenAction_Obfuscated,AcroForm_Obfuscated,JBIG2Decode_Obfuscated,RichMedia_Obfuscated,Launch_Obfuscated,EmbeddedFile_Obfuscated,XFA_Obfuscated,pageno_Obfuscated,%EOF,/Producer,/ProcSet,/ID,/S,/CreationDate,/Font,/XObject,/Widget,/FontDescriptor,/Rect,/ModDate,/Info,/XML,dict_start,dict_end,comments
47eba7fdd2b2d7f5e0e7afb8b2c94439,63,399,3,46,89,0,0,0,Yes,%PDF-1.6,45,45,19,19,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,3,1,34,1,43,0,0,14,0,1,1,1,54,54,97
58698ae37cfa482be4427684c2470ea9,210,385,13,1064,13,0,0,0,Yes,%PDF-1.6,1047,1047,55,55,0,0,3,0,17,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,26,0,3,1,13,17,1112,1,23,0,0,5,22,1,3,2,1156,1154,246
fe1fb047bc46084df98bc3012ee306cb,253,273,1,91,0,0,0,0,Yes,%PDF-1.4,90,90,32,32,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,2,110,1,69,6,0,15,9,1,1,3,118,117,260
29a4ed26de99f607f959724405e8c1a9,24,285,2,41,0,0,0,0,Yes,%PDF-1.6,25,25,21,21,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,5,0,0,1,0,0,0,0,2,1,28,28,35
ed293c1274e47d279b71f1fcb7b6302f,124,286,1,857,20,0,0,0,Yes,%PDF-1.5,52,52,12,12,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,31,1,32,2,0,8,0,1,1,2,50,50,179
7bf1eb9182d8c38a866e6bfd8b05615e,48,307,1,66,16,0,0,0,Yes,%PDF-1.4,33,33,16,16,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1,22,1,20,0,0,4,1,1,1,1,45,44,71
a3544a2c34898d81328556683f814f4b,99,273,9,102,0,0,0,0,Yes,%PDF-1.6,60,60,49,49,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,9,2,17,0,9,0,0,0,0,0,2,1,98,101,180
faa2e0410b169c32c1b6358169436346,55,383,2,44,73,0,0,0,Yes,%PDF-1.6,43,43,16,16,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,2,1,38,1,38,0,0,13,2,1,1,1,50,52,84
36b85f13ea655076826f4d82c7b72af2,183,283,24,100,28,0,0,0,Yes,%PDF-1.2,99,99,25,25,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,1,1,24,1,28,1,60,0,0,14,0,0,1,0,123,120,283
0c745dd259ed33252b90aa4c32600788,82,297,23,89,0,0,0,0,Yes,%PDF-1.4,88,88,24,24,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,1,1,23,1,19,1,48,0,0,10,0,1,1,1,112,114,119
19296902d5cf6d7b1eb0352ce99c10b7,28,285,5,49,0,0,0,0,Yes,%PDF-1.4,48,48,19,19,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,1,7,1,16,1,21,0,0,4,0,1,1,1,61,60,40
77f3e768f0c3a240f052c711ac021a1b,367,375,59,212,31,0,0,0,Yes,%PDF-1.2,211,211,59,59,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,1,1,59,1,34,1,99,0,0,16,0,0,1,0,277,273,640
f2fa2a0cdbfb8d8c65f57788bd256260,58,349,2,55,39,0,0,0,Yes,%PDF-1.6,54,54,17,17,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,2,1,57,1,42,0,0,14,6,1,1,1,65,67,93
7eb42c4e43e5b83d49c2212a52cbb6f4,253,273,1,108,0,0,0,0,Yes,%PDF-1.4,107,107,33,33,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,2,121,1,76,6,0,16,15,1,1,3,134,135,281
031b183ddf5bcda587888cbef61c3738,13,292,6,31,9,0,0,0,Yes,%PDF-1.2,30,30,8,8,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,1,6,2,9,1,9,0,0,0,0,1,1,1,49,49,20
97f0fc0960b4bb97270115413d62799a,62,335,4,45,8,0,0,0,Yes,%PDF-1.3,44,44,12,12,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,4,1,35,1,54,0,0,18,0,1,1,0,54,53,94
9b7bd27b3040f95d38db84789ac5abb0,126,335,2,40,8,0,0,0,Yes,%PDF-1.2,39,39,13,13,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,2,2,14,1,22,0,0,6,0,1,1,0,38,38,269
12493546e8d44918b0aa3fc73d994af5,67,435,4,246,68,0,0,0,Yes,%PDF-1.4,245,245,223,223,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,4,2,6,1,7,0,0,0,0,1,1,1,347,348,54
2478fa15de6f0cc9e13a0c0c72048e39,111,426,5,142,68,0,0,0,Yes,%PDF-1.4,141,141,17,17,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,2,2,5,2,53,1,105,0,0,10,7,1,1,1,92,91,164
a9be4a8057651de6cb23640cabc96d39,151,227,13,105,0,0,0,0,Yes,%PDF-1.4,104,104,23,23,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,13,0,1,1,1,1,59,1,31,0,0,10,23,0,1,0,117,112,251
e4eecd0f506a8f9d9d66bed00029de32,68,342,5,72,8,0,0,0,Yes,%PDF-1.6,36,36,29,29,0,0,2,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,5,2,12,0,5,1,0,0,0,0,2,1,55,55,116
07a76d9444b621ddbe53289a8ca1f0b4,147,394,9,512,96,1,0,0,Yes,%PDF-1.4,511,511,31,31,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,9,0,2,1,12,2,626,1,32,3,0,7,18,1,1,1,717,717,143
175529e18462a1b9eddac23391d7d99f,139,365,17,98,55,0,0,0,Yes,%PDF-1.7,97,97,34,34,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,2,1,18,1,40,1,62,2,0,15,0,1,1,1,140,141,230
f215bf94f57daed7823e11b7c7329c1c,15,402,2,51,54,1,0,0,Yes,%PDF-1.4,50,50,7,7,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,2,43,1,13,0,0,4,0,1,1,1,63,63,15
983b729d9818870bf07f007fd7bf6f69,228,304,3,80,0,0,0,0,Yes,%PDF-1.4,78,78,19,19,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2,8,2,63,2,53,8,1,16,3,2,2,1,97,99,343
46db6655bc2ea53b3e57091be7ec5093,196,327,10,422,48,0,0,0,Yes,%PDF-1.3,421,421,29,29,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,10,0,2,1,10,1,429,1,35,0,0,8,26,1,1,1,473,471,288
5e07d669544de965f50a838265d2262e,134,273,16,119,0,0,0,0,Yes,%PDF-1.6,74,74,56,56,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,2,0,16,2,18,0,16,0,0,0,0,0,2,1,141,142,271
e013747a42dbb13a00046726bd853b5b,80,353,2,45,48,0,0,0,Yes,%PDF-1.6,44,44,11,11,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,2,1,25,2,26,4,0,8,0,2,1,1,51,51,130
6cf14552c1425c7056a6811be91a5ce3,170,304,1,67,0,0,0,0,Yes,%PDF-1.4,67,67,16,16,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,6,2,57,2,51,8,1,16,1,2,2,1,79,78,151
6d098c2e2dc1237c3b588e5440c084b6,34,332,2,104,26,0,0,0,Yes,%PDF-1.4,42,42,15,15,6,6,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,4,7,44,3,35,3,0,8,1,3,7,3,76,76,27
03bde6120716a92deca90a3fb9cce3bc,66,453,2,55,62,0,0,0,No,%PDF-1.4,54,54,22,22,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,2,2,14,1,0,11,0,0,0,1,1,1,43,44,88
dabf3ddf12cbbae2e8841943104449b2,72,382,13,87,13,0,0,0,Yes,%PDF-1.6,54,54,38,38,0,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,1,0,3,9,1,0,0,0,0,0,1,3,2,57,58,121
5b786fffcdafe6eb81991d948a16f79e,125,328,2,22,8,0,0,0,Yes,%PDF-1.2,21,21,5,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,1,11,1,22,0,0,6,0,1,1,0,26,29,222
f2ce26397578308851c48dd851bb2906,50,335,2,28,8,0,0,0,Yes,%PDF-1.3,27,27,7,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,1,26,1,36,0,0,12,0,1,1,0,32,34,90
868b2e723983733a7ada93f9d0ed3cb5,21,285,2,39,0,0,0,0,Yes,%PDF-1.6,25,25,21,21,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,6,0,0,1,0,0,0,0,2,1,29,28,30
10380136de7b8d2f648ff01b63b3a074,20,303,2,18,8,0,0,0,Yes,%PDF-1.2,17,17,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,1,12,1,18,0,0,6,0,1,1,0,19,21,136
f5560205c95f7d057069209fab6aaaef,13,447,3,26,62,0,0,0,Yes,%PDF-1.4,25,25,5,5,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,3,2,14,1,18,0,0,6,0,1,1,1,29,28,8
284d1a3c2d2b7cfde0554acaf3a52025,177,304,2,73,0,0,0,0,Yes,%PDF-1.4,72,72,15,15,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,7,2,71,2,46,8,1,14,5,2,2,1,90,89,158
363678ffe0e69d6abd2cf129e37ebbf3,51,359,2,35,49,0,0,0,Yes,%PDF-1.3,36,36,9,9,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,2,2,34,3,42,0,0,14,0,3,2,1,42,43,79
ead394da62c17b3280bf2831cb545486,132,335,3,45,8,0,0,0,Yes,%PDF-1.2,44,44,14,14,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,3,2,17,1,25,0,0,6,0,1,1,0,47,46,239
2f6da99eecaf0de629434bb61a8abaec,103,369,4,294,71,1,0,0,Yes,%PDF-1.4,293,293,28,28,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,8,2,431,1,30,4,0,9,14,1,1,1,430,430,92
b191eb4e6139e7e34932eac249802942,135,325,11,127,32,0,0,0,Yes,%PDF-1.5,61,61,48,48,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,1,7,0,0,0,0,0,0,0,1,1,64,65,212
fd3f51ca9763d30526536e25f07eb197,162,267,23,158,8,0,0,0,Yes,%PDF-1.4,157,157,40,40,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,2,1,23,1,80,1,150,0,0,53,0,1,1,1,227,231,236
a7543870e322ffab299b8752188faa3d,129,328,3,25,8,0,0,0,Yes,%PDF-1.2,24,24,6,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,3,1,11,1,23,0,0,6,0,1,1,0,32,34,244
19869a4933571eec6a6618b28ff8fe20,94,380,18,112,13,0,0,0,Yes,%PDF-1.4,115,115,42,42,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,4,7,21,3,31,7,47,0,0,8,0,7,3,3,155,155,149
b62e7e5a2c2269555f59ff8556e6a9af,92,273,4,92,0,0,0,0,Yes,%PDF-1.6,52,52,46,46,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,4,2,18,0,4,0,0,0,0,0,2,1,72,72,180
9cb0b527ffb2043f4f04871283633741,15,324,2,50,18,0,0,0,Yes,%PDF-1.4,20,20,7,7,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,2,1,18,1,19,0,0,4,0,1,1,1,33,32,21
c35331a57a00150fcc67fa3b9ef56c64,794,458,9,318,160,0,0,0,Yes,%PDF-1.6,173,173,84,84,6,6,4,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,3,8,7,148,3,69,68,0,14,1,3,7,3,281,282,1199
150d57aa23438380661d131ec478ced2,34,298,1,179,5,0,0,0,Yes,%PDF-1.4,35,35,16,16,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1,23,1,41,3,0,10,0,1,1,1,45,46,40
394c29caa5f911ea7738d282e7826596,38,354,6,66,9,0,0,0,Yes,%PDF-1.4,67,67,26,26,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,4,8,2,29,4,37,0,0,10,0,4,2,2,82,83,55
785d28aa5fa7ff8e7c1e986dbe5b897e,315,411,88,311,117,0,0,0,Yes,%PDF-1.4,310,310,98,98,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,2,1,88,1,33,1,166,2,0,18,0,1,1,1,506,504,515
ce2aa722bd584a0d0113772e7eec4e4d,25,290,3,84,1,0,0,0,Yes,%PDF-1.4,34,34,15,15,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,3,1,21,1,35,0,0,8,0,1,1,1,52,51,27
479c82046bcfa7cd269aee3ecb338f6d,230,304,30,229,8,0,0,0,Yes,%PDF-1.6,226,226,50,50,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,2,3,31,2,143,3,114,2,0,32,27,4,2,2,344,343,343
746db4535494eab5d3a15606ea201220,48,349,1,39,39,0,0,0,Yes,%PDF-1.6,38,38,16,16,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1,34,1,41,0,0,14,0,1,1,1,43,42,70
711717ef6615b078409a7278b745d957,75,398,17,69,31,0,0,0,Yes,%PDF-1.2,68,68,17,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,1,17,1,17,1,42,0,0,10,0,0,1,0,85,86,112
63bbcb3b47b95374664e579b2a31a7b3,27,285,5,44,0,0,0,0,Yes,%PDF-1.4,43,43,18,18,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,1,6,1,15,1,18,0,0,4,0,1,1,1,56,55,44
cab388eed7e8d3ed9676b111c9f0352a,93,402,38,101,60,0,0,0,Yes,%PDF-1.3,100,100,38,38,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,2,1,38,1,25,1,66,0,0,12,0,1,1,1,175,177,135
5428b506862586cf54a88e27cd54e7f9,21,285,2,41,0,0,0,0,Yes,%PDF-1.6,25,25,21,21,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,5,0,0,1,0,0,0,0,2,1,28,28,33
8cd2d0a101153f9493cac29faa08ffe1,352,461,49,2115,61,0,0,0,Yes,%PDF-1.4,211,211,83,83,4,4,3,0,21,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,98,0,3,3,98,4,185,3,144,3,0,10,1,3,4,2,527,525,452
c260bf60053211613ed6c4dd031a527d,141,290,3,110,0,0,0,0,Yes,%PDF-1.4,109,109,22,22,2,2,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,3,1,93,1,15,6,0,2,0,1,1,1,127,127,239
5c9e1b946a12209b44943d52e86a36eb,62,342,1,37,8,0,0,0,Yes,%PDF-1.4,43,43,10,10,4,4,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,4,2,4,48,4,32,0,0,10,0,4,4,3,52,52,81
5b8afc34ab055b6e97f2e6c329935cf7,14,447,4,25,62,0,0,0,Yes,%PDF-1.4,24,24,6,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,4,2,8,1,9,0,0,2,0,1,1,1,28,28,22
d52e3329bc959f5163eaaddf23220e1a,151,322,22,114,29,0,0,0,Yes,%PDF-1.4,113,113,41,41,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,2,1,22,2,60,1,112,0,0,32,0,1,1,1,204,207,229
6a19c581b6e8b1d46ddb4b83045e0282,74,332,2,201,34,1,0,0,Yes,%PDF-1.4,200,200,24,24,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,5,2,234,1,25,3,0,7,16,1,1,1,263,263,92
850b08a6fb700232ca334943647267f0,14,450,4,28,62,0,0,0,Yes,%PDF-1.4,27,27,6,6,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,4,2,13,1,19,0,0,6,0,1,1,1,40,40,20
8d2ecc3eddd85a05016ccc2678d800ef,26,303,3,24,8,0,0,0,Yes,%PDF-1.2,23,23,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,3,1,17,1,21,0,0,6,0,1,1,0,26,26,186
85626254d65f17c4c1f2c84975a52cdd,20,447,4,31,62,0,0,0,Yes,%PDF-1.4,30,30,6,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,4,2,17,1,24,0,0,8,0,1,1,1,34,34,24
8102583ec9534b4b108c267b2bd8b2d1,46,304,2,35,30,0,0,0,Yes,%PDF-1.4,36,36,7,7,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,2,32,2,26,0,0,7,2,2,2,2,40,40,65
366d66f49c915afe1cb218e2eb8aed43,62,356,3,82,47,0,0,0,Yes,%PDF-1.6,81,81,22,22,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,3,1,105,1,51,0,0,16,15,1,1,1,104,105,79
e0112d2715da205359cc26868f6f5f04,145,403,48,171,25,0,0,0,Yes,%PDF-1.4,170,170,71,71,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,48,0,2,1,48,1,70,1,128,5,0,26,1,1,1,1,328,328,228
65c7bf772615f02eee6e210877a50adf,22,267,1,33,8,0,0,0,Yes,%PDF-1.4,32,32,11,11,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1,19,1,37,0,0,8,0,1,1,1,36,36,36
48f98faff89bbcb3a5eeee7b2ce11ae1,25,459,8,49,68,0,0,0,Yes,%PDF-1.4,48,48,10,10,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,1,8,2,23,1,38,0,0,12,0,1,1,1,56,57,23
7996755e743a33f94c21ace574277867,125,328,2,28,8,0,0,0,Yes,%PDF-1.2,27,27,7,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,3,1,13,1,25,0,0,6,0,1,1,0,33,33,241
8b61a514da4b739d4ff60b2b6dd20d7e,48,307,3,40,8,0,0,0,Yes,%PDF-1.4,43,43,7,7,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,3,2,32,2,27,0,0,7,4,2,2,1,47,47,75
ab291fab59d5c93e55110ce22e506ecf,61,334,7,41,8,0,0,0,Yes,%PDF-1.4,40,40,12,12,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,1,7,1,30,1,37,0,0,10,0,1,1,0,57,56,120
36053c28c1914a967bdf0685f7a4d43d,21,303,2,21,8,0,0,0,Yes,%PDF-1.2,20,20,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,1,14,1,20,0,0,6,0,1,1,0,23,25,152
7bafb70eb6ae76477b0f7c824167a14b,17,310,2,38,8,0,0,0,Yes,%PDF-1.2,37,37,10,10,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,2,2,16,1,20,0,0,6,0,1,1,0,31,31,20
