MD5,pdfsize,metadata size,pages,xref length,title characters,isEncrypted,embedded files,images,contains text,header,obj,endobj,stream,endstream,xref,trailer,startxref,pageno,Encrypt,ObjStm,JS,JavaScript,AA,OpenAction,AcroForm,JBIG2Decode,RichMedia,Launch,EmbeddedFile,XFA,URI,Colors,JS_Obfuscated,JavaScript_Obfuscated,AA_Obfuscated,OpenAction_Obfuscated,AcroForm_Obfuscated,JBIG2Decode_Obfuscated,RichMedia_Obfuscated,Launch_Obfuscated,EmbeddedFile_Obfuscated,XFA_Obfuscated,pageno_Obfuscated,%EOF,/Producer,/ProcSet,/ID,/S,/CreationDate,/Font,/XObject,/Widget,/FontDescriptor,/Rect,/ModDate,/Info,/XML,dict_start,dict_end,comments
9111061cdd7c43dd835e0ba325753c3c,1573,384,25,329,59,1,0,0,Yes,%PDF-1.4,328,328,124,124,2,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,2,1,25,2,90,1,70,60,0,18,0,1,1,1,276,277,2999
c7c0b5bc660c33fa2da2c506c282b2ed,732,670,8,371,68,0,0,0,Yes,%PDF-1.6,217,217,50,50,4,4,4,0,0,0,0,0,3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,9,22,4,164,11,109,15,0,0,2,9,4,4,269,265,1377
c48aeef06dc8ff0507f6dcc94cb8a26f,26,335,2,30,41,0,0,0,Yes,%PDF-1.4,29,29,13,13,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,2,1,12,1,18,2,0,4,0,1,1,1,36,36,40
2fef45f35e3c531b2b37e6eca6f2b32a,309,311,138,500,14,0,0,0,Yes,%PDF-1.5,498,498,153,153,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,3,3,138,2,39,3,222,22,0,21,0,3,2,2,848,849,506
dbcc5d8f43aef746e05e54e134ee2209,450,333,94,349,40,0,0,0,Yes,%PDF-1.3,348,348,114,114,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,2,1,94,2,31,1,149,0,0,18,0,1,1,1,633,625,766
79aa9dd474efb4b9e99fd7c342239349,238,335,28,129,8,0,0,0,Yes,%PDF-1.3,128,128,36,36,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,28,0,1,1,28,1,57,1,82,0,0,19,3,1,1,0,190,188,406
7697bb9f6b06cfadafcb4db45331fffa,903,314,19,17779,19,0,0,0,Yes,%PDF-1.4,272,272,203,203,2,2,2,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,2,1,19,1,43,1,50,19,0,8,0,1,1,1,399,399,959
b596a4f905597ead8fb2d52a8c0742d0,998,338,8,106,42,0,0,0,Yes,%PDF-1.4,105,105,43,43,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,1,8,1,75,1,62,12,0,18,0,1,1,1,148,157,1707
4dcf0a2c9c1de17104b64a854bf4f8c8,1905,293,55,1669,1,0,0,0,Yes,%PDF-1.4,1668,1668,259,259,2,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,2,1,56,2,1277,1,194,132,0,46,3,1,1,1,1824,1825,3573
c9e50183b03038f5741518cc9b552c6f,457,325,6,771,34,0,0,0,Yes,%PDF-1.4,82,82,30,30,2,2,2,0,7,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,0,2,1,6,1,58,1,56,3,0,12,4,1,1,1,137,145,784
1d9d23bb9be2023c3e19a33e37da003b,186,326,6,267,32,0,0,0,Yes,%PDF-1.3,266,266,45,45,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,2,1,6,2,131,1,84,4,0,26,73,1,1,2,279,280,282
7cafb696a7d8662b17d3375568469c9a,91,433,12,273,68,0,0,0,Yes,%PDF-1.3,272,272,25,25,2,2,2,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,12,0,2,1,12,1,305,1,34,0,0,8,2,1,1,1,334,334,119
c85c05b1971d33d3ed80861e04f908e3,4206,296,20,144,14,0,0,0,Yes,%PDF-1.4,142,142,34,34,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20,0,1,1,20,2,81,1,80,0,0,20,1,1,1,1,287,283,7725
a4ee765be328b939dc470e4d712f20df,33,315,4,31,30,0,0,0,Yes,%PDF-1.3,30,30,6,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,4,1,22,1,31,0,0,10,0,1,1,0,36,34,45
2169c98f61cf14738c9b2eff5ad893ce,646,332,154,548,44,0,0,0,Yes,%PDF-1.5,547,547,171,171,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,2,1,154,1,37,1,225,0,0,22,0,1,1,1,1015,1021,1106
4d98c2aad13c01a78b064aab266ef2a7,211,288,4,147,0,0,0,0,Yes,%PDF-1.4,128,128,45,45,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,4,1,81,1,115,0,0,36,0,1,1,1,149,152,323
1d53204042a12c6d15d5e3b81247675c,2236,313,28,680,0,0,0,0,Yes,%PDF-1.5,651,651,225,225,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1,1,28,1,376,1,364,28,0,0,0,1,1,1,726,733,4993
8244ef0d0d40350bc2098df3dc1ee42b,289,375,21,352,70,0,0,0,Yes,%PDF-1.4,123,123,48,48,2,2,2,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,21,0,2,1,21,1,72,1,71,32,0,12,2,1,1,1,261,257,380
6a93f1cd0d29cec3c1af9b3cfac8fe0d,37,460,3,62,15,0,0,0,Yes,%PDF-1.2,61,61,16,16,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,3,2,27,1,30,3,0,8,0,1,1,0,50,50,44
e4b6f2b2f6acbb16f1ac40d81c19ec0a,2799,416,163,645,73,0,0,0,Yes,%PDF-1.5,644,644,202,202,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,2,1,169,1,164,1,285,20,0,31,8,1,1,1,1200,1190,5286
00f97dc38f66717562e10565f54e3353,595,341,128,440,44,0,0,0,Yes,%PDF-1.6,439,439,148,148,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,2,3,128,1,41,3,176,5,0,16,0,3,1,1,831,830,1031
053014ed16e5ae933c09cf2584452081,147,290,2,173,17,0,0,0,Yes,%PDF-1.6,172,172,32,32,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,2,1,145,1,57,6,0,12,0,1,1,5,187,220,203
6d6df0cbaaaca82bae6747f7dc17df3d,277,327,4,69,18,0,0,0,Yes,%PDF-1.2,68,68,24,24,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,4,2,31,1,40,2,0,12,0,1,1,1,77,72,505
9a9e635069b920bd41238d7e2c20c569,1618,501,25,628,66,0,0,0,Yes,%PDF-1.4,627,627,71,71,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,2,1,25,2,1133,1,88,50,0,22,0,1,1,1,1061,1067,2036
86b5697ddeab6152f25ea146fba83bae,68,343,14,200,31,0,0,0,Yes,%PDF-1.2,94,94,24,24,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2,2,17,2,37,3,69,2,0,19,1,1,2,1,111,112,86
00a70a63ebd936448fbccfbaece344bf,2507,266,177,4040,0,0,0,0,Yes,%PDF-1.4,4039,4039,1877,1877,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,2,1,177,2,2118,1,240,1835,0,24,11,1,1,1,4569,4573,3433
68ddb9ceee22e49ef52701732b454ddc,346,273,13,113,0,0,0,0,Yes,%PDF-1.4,112,112,56,56,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,2,1,13,1,76,1,60,16,0,10,0,1,1,16,223,236,476
a2921e930e599e1122f89e064727776f,57,324,8,504,24,0,0,0,Yes,%PDF-1.4,53,53,16,16,2,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,1,8,1,25,1,32,0,0,6,0,1,1,1,96,95,68
ed5c2dda1132ebd3b526e7aa4267c105,248,246,35,160,0,0,0,0,Yes,%PDF-1.2,159,159,47,47,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,2,1,35,2,29,1,64,3,0,8,0,1,1,0,262,223,499
a3d4a3a2b7f74b6e9338c33bb8c9acee,72,363,13,52,58,1,0,0,Yes,%PDF-1.3,51,51,27,27,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,2,1,13,1,7,1,15,0,0,0,0,1,1,0,81,80,129
403ae254ab2b06c378feda7fed3ed817,867,265,41,171,16,0,0,0,Yes,%PDF-1.3,170,170,41,32,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,41,0,1,1,41,0,7,1,43,0,0,0,1,0,1,0,181,177,1228
2fb87ccc2d5c2c0f494ef624dca157f1,11,312,1,76,28,0,0,0,Yes,%PDF-1.5,34,34,2,2,1,1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,33,1,30,0,0,8,5,1,1,1,41,41,4
0077aa7808eab09ba36522567edfa8af,181,341,21,239,39,0,0,0,Yes,%PDF-1.4,238,238,43,43,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,2,1,21,1,161,1,389,3,0,140,0,1,1,1,309,310,227
3d4f07887f7c8788bf8977279975e1bd,185,317,52,868,14,0,0,0,Yes,%PDF-1.4,261,261,73,73,2,2,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,2,1,52,1,253,1,86,49,0,8,0,1,1,1,572,576,292
4407619b35e8800c3a401591e05dcf17,61,277,19,89,0,0,0,0,Yes,%PDF-1.3,88,88,21,12,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,2,1,19,2,6,1,25,0,0,2,0,1,1,0,128,128,99
511ed1d6ddaa136225fc36f340463f5c,2867,305,17,4157,0,0,0,0,Yes,%PDF-1.3,4177,4177,2033,2033,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,3,2,37,3,1519,2,39,1536,0,2,0,2,2,0,3689,3687,2894
8f50a69b137381922ffb42e9208ff8ec,198,545,4,238,103,0,0,0,Yes,%PDF-1.5,64,64,30,30,2,2,2,0,2,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,4,1,49,1,24,0,0,6,4,1,1,1,86,87,336
629450bd68769c6071df10941101f48d,237,401,29,131,78,1,0,0,Yes,%PDF-1.6,130,130,73,73,2,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,2,1,29,1,22,1,66,0,0,12,0,1,1,1,188,184,453
9f89b11ccf1fbe74eef469fa2aa5c440,2776,337,472,8152,32,0,0,0,Yes,%PDF-1.4,8151,8151,548,548,2,2,2,0,0,0,0,0,0,1,0,0,2,0,0,20,0,0,0,0,0,0,0,0,0,0,0,472,0,2,1,477,2,14426,1,651,17,0,58,249,1,1,1,10271,10274,3421
7eb69ebe8dc3d4160effa7d569c0b1fe,401,347,6,90,58,0,0,0,Yes,%PDF-1.3,89,89,41,41,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,1,6,2,48,1,57,19,0,16,0,1,1,1,115,117,702
d471eb463430f05c1d5d609457c8ff31,1073,259,14,1873,0,0,0,0,Yes,%PDF-1.6,1872,1872,37,37,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,2,1,14,1,1497,1,73,0,0,19,0,1,1,1,1935,1940,1698
5a8c44b7f50dfb6f0e6e56b4c9866e91,1150,415,183,868,42,0,0,0,Yes,%PDF-1.2,867,867,385,385,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,2,1,183,2,56,1,222,2,0,4,0,1,1,0,1242,1236,2251
9d916d7ff9ca87c157e44a22c126e4ca,34,285,2,27,1,0,0,0,Yes,%PDF-1.4,26,26,8,8,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,2,2,14,1,18,2,0,4,0,1,1,1,33,33,64
8925bfc97017a13e228e4aa15a7f8bbe,2051,303,36,255,0,0,0,0,Yes,%PDF-1.6,254,254,178,178,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,2,1,36,1,142,1,94,120,0,22,0,1,1,1,451,453,1801
9ef354451a69505df04938208a1ff58b,48,330,5,49,42,0,0,0,Yes,%PDF-1.5,48,48,16,16,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,1,5,1,23,1,58,0,0,12,0,1,1,1,64,65,76
39edfa9112035f474ce6460ea6b16013,180,306,43,1320,16,0,0,0,Yes,%PDF-1.4,139,139,61,61,2,2,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,2,1,43,1,72,1,93,0,0,12,0,1,1,1,364,363,269
82f8ae938918aa824e4e20a4130c4ea3,373,743,15,418,93,0,0,0,Yes,%PDF-1.4,424,424,48,48,4,4,4,0,0,0,0,0,3,1,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,16,0,4,7,16,3,170,7,76,16,0,14,61,7,3,3,543,543,594
a95624d908c4d61e11bfb7fe5710fdf6,242,312,1,46,7,0,0,0,Yes,%PDF-1.3,45,45,14,14,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,2,25,1,13,2,0,4,0,1,1,1,52,53,457
ce5fe6d4b2516c859a54e01ee0bd4b70,1581,306,19,154,17,0,0,0,Yes,%PDF-1.3,153,153,66,66,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,1,1,19,1,94,1,86,8,0,22,0,1,1,1,286,298,2787
284815e31fc93377c7f7ccf8e197ed4c,20,319,13,57,29,0,0,0,Yes,%PDF-1.4,56,56,15,15,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,2,1,13,2,10,1,19,0,0,2,0,1,1,1,71,71,25
ddca1098d78d7ed68341312e121184be,115,310,12,102,13,0,0,0,Yes,%PDF-1.2,101,101,31,31,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2,1,12,2,59,1,79,4,0,24,0,1,1,1,135,138,193
8551bc76cc0b3af094fc03360889f997,30,253,11,50,0,0,0,0,Yes,%PDF-1.2,49,49,12,12,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2,1,11,2,12,1,26,0,0,6,0,1,1,0,84,83,43
b048346d0cda15ad7e0ae2724d402906,519,455,29,4541,110,0,0,0,Yes,%PDF-1.5,1785,1785,46,46,2,2,2,0,0,0,0,0,2,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,30,0,2,2,29,2,2221,2,67,2,0,12,15,2,2,2,1871,1872,448
b01ce78840b067adb0a6cc066b3bfc77,90,313,6,51,28,0,0,0,Yes,%PDF-1.3,50,50,12,12,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,1,6,2,13,1,24,0,0,6,0,1,1,0,67,68,88
8c985cc9141efffb0960d417d83a6cf3,404,277,32,139,0,1,0,0,Yes,%PDF-1.2,138,138,47,47,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,2,1,32,2,40,1,65,15,0,13,0,1,1,0,241,240,730
ce800c9f15e07a0dd13bf95ecbc77aa5,237,263,38,133,0,1,0,0,Yes,%PDF-1.3,132,132,77,77,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,2,1,38,1,8,1,39,0,0,0,0,1,1,0,212,214,442
e55db2e3288448b3572f1f7b0abb3172,269,287,32,271,19,0,0,0,Yes,%PDF-1.6,270,270,49,49,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,2,3,32,1,177,3,88,2,0,19,0,3,3,4,314,316,446
533d8a77c80738fa2406644b73c53a5b,134,314,3,80,29,0,0,0,Yes,%PDF-1.5,47,47,16,16,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,3,1,36,1,69,7,0,16,0,1,1,1,60,62,235
6391abd80a635a6e3ec25e3d12b1f423,1813,347,20,211,14,1,0,0,Yes,%PDF-1.5,109,109,61,61,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,2,1,20,1,89,1,52,47,0,8,0,1,1,1,260,255,3513
1599f6a32412bcbd769b8961b11f5d9c,492,322,14,108,38,0,0,0,Yes,%PDF-1.3,107,107,43,43,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,2,1,16,2,48,1,70,14,0,18,0,1,1,1,175,169,751
57ed02670a76ad83a0772705a6f9f675,97,335,7,87,8,0,0,0,Yes,%PDF-1.3,86,86,16,16,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,7,0,1,1,7,1,104,1,43,2,0,12,17,1,1,1,116,116,147
6f17ff2c8e5c3135c2527e6d8ae96365,1464,309,24,138,14,0,0,0,Yes,%PDF-1.4,136,136,46,46,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,1,1,24,1,72,1,84,0,0,20,0,1,2,1,237,240,2631
20755565aafa31e7214ddc2ff4b7f7b6,9,316,1,33,25,0,0,0,Yes,%PDF-1.5,18,18,2,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,13,1,17,0,0,4,0,1,1,1,24,24,4
332329235138777c06b0a88ebbbaaf60,424,284,47,336,0,0,0,0,Yes,%PDF-1.6,211,211,72,72,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,47,0,2,1,47,1,113,1,144,5,0,28,1,1,1,1,321,320,753
c263d6769ab70026f3c8dda7b58153c7,33,310,5,40,21,0,0,0,Yes,%PDF-1.4,39,39,14,14,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,1,5,1,15,1,37,0,0,8,0,1,1,1,51,51,43
c3a2094dede4e07823caab74e3cf8d3d,158,227,33,125,0,0,0,0,Yes,%PDF-1.3,124,124,33,33,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,1,1,33,0,22,1,58,0,0,10,0,0,1,0,157,157,36
4b9433c7c7c31f8ad23d22058f06df64,93,303,6,118,38,0,0,0,Yes,%PDF-1.2,117,117,42,42,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,1,6,1,45,1,39,20,0,12,0,0,1,0,90,89,154
6a88bd21e30f949af741f60bc6499259,21,329,1,20,42,0,0,0,Yes,%PDF-1.4,19,19,5,5,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1,12,1,17,2,0,4,0,1,1,1,24,24,30
bd7b29752a06232aab6dd857a599e5bc,697,357,54,226,64,0,0,0,Yes,%PDF-1.4,225,225,75,75,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,2,1,54,1,53,1,166,13,0,26,0,1,1,1,390,391,1117
4e5863b0a705fe57c7cb033200da1bf3,9,200,1,35,0,0,0,0,Yes,%PDF-1.2,34,34,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,23,0,25,0,0,1,0,0,1,0,35,35,14
634f2a9331f0777b16d2303e90868c14,36,306,2,51,18,0,0,0,Yes,%PDF-1.4,50,50,17,17,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,2,1,48,1,38,0,0,12,0,1,1,1,58,58,49
5b6e391674d4759aa2ed3f5cb4096254,18,339,9,42,36,0,0,0,Yes,%PDF-1.2,41,41,9,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,1,9,1,10,1,24,0,0,6,0,0,1,0,50,50,31
25f37968c506d55e1f36e9051e65984d,186,310,9,1213,17,0,0,0,Yes,%PDF-1.4,1146,1146,34,34,6,6,4,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,18,0,4,3,18,7,1806,3,106,0,0,22,2,3,7,3,1225,1227,70
ae8e4ab93470146476c6acbbae644d7d,55,335,2,34,8,0,0,0,Yes,%PDF-1.3,33,33,9,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,1,32,1,44,0,0,15,0,1,1,0,38,39,83
7f1ba75d5b0a05b9d69f269b478dd5aa,495,348,47,316,28,1,0,0,Yes,%PDF-1.4,315,315,97,97,2,2,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,2,1,47,2,238,1,266,13,0,72,0,1,1,1,525,528,887
fb6abb3afa73abcdd56f109c0361c7a7,4925,309,23,129,14,0,0,0,Yes,%PDF-1.4,128,127,42,42,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,1,1,23,1,116,1,77,0,0,18,0,1,2,1,283,288,8716
